mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logreg__regularization,param_logreg__tol,param_pca__n_components,param_win_selector__win_size,param_logreg__lam,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.09014687538147,0.395938342574005,0.00947432518005371,0.0017976897173397634,,0.0001,0.99,1024,,"{'logreg__regularization': None, 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 1024}",0.8222222222222222,0.7777777777777778,0.7888888888888889,0.8,0.7222222222222222,0.7822222222222223,0.03340732528527313,34
1.9787386894226073,0.3818352492711297,0.008840560913085938,0.001723424836782637,,0.0001,0.99,2048,,"{'logreg__regularization': None, 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 2048}",0.8333333333333334,0.7888888888888889,0.8111111111111111,0.7888888888888889,0.7333333333333333,0.7911111111111111,0.03325917677132395,16
1.8639217376708985,0.20490113494914997,0.009312105178833009,0.001917747399811555,,0.0001,0.99,4096,,"{'logreg__regularization': None, 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 4096}",0.8333333333333334,0.8111111111111111,0.7888888888888889,0.8,0.7111111111111111,0.788888888888889,0.041573970964154904,21
2.0569758892059324,0.2692028365851694,0.009183406829833984,0.002070013752468214,,0.0001,0.99,8192,,"{'logreg__regularization': None, 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 8192}",0.8333333333333334,0.7444444444444445,0.7888888888888889,0.8,0.7222222222222222,0.7777777777777779,0.039752319599996276,42
2.504729700088501,0.5508111784346024,0.02163538932800293,0.005253378012992977,,0.0001,0.99,all,,"{'logreg__regularization': None, 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8555555555555555,0.8111111111111111,0.8,0.8,0.7555555555555555,0.8044444444444444,0.03189488909868293,7
50.25831570625305,8.897666908172097,0.007007980346679687,7.228646866818527e-05,,1e-08,20,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 20, 'win_selector__win_size': 1024}",0.7222222222222222,0.7111111111111111,0.7444444444444445,0.6888888888888889,0.6444444444444445,0.7022222222222223,0.03399346342395189,190
42.82356677055359,0.38294517094541236,0.007687664031982422,0.0015952145069070946,,1e-08,20,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 20, 'win_selector__win_size': 2048}",0.7333333333333333,0.6666666666666666,0.7222222222222222,0.7333333333333333,0.6222222222222222,0.6955555555555556,0.04422166387140532,203
46.255203533172605,7.240611456925043,0.006879043579101562,8.075802856159516e-05,,1e-08,20,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 20, 'win_selector__win_size': 4096}",0.7222222222222222,0.6777777777777778,0.6444444444444445,0.7333333333333333,0.6333333333333333,0.6822222222222222,0.04012326685615063,231
46.727226448059085,7.072264312043544,0.007062339782714843,0.0003739428805299216,,1e-08,20,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 20, 'win_selector__win_size': 8192}",0.7222222222222222,0.6555555555555556,0.6,0.6666666666666666,0.5555555555555556,0.64,0.0573488351136175,277
48.425735521316525,6.804778519549168,0.013942718505859375,0.0038196080517024526,,1e-08,20,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 20, 'win_selector__win_size': 'all'}",0.7555555555555555,0.6555555555555556,0.7,0.7,0.6222222222222222,0.6866666666666666,0.04521553322083511,221
56.7532178401947,7.616575664867478,0.008030891418457031,0.001710243458448236,,1e-08,0.8,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.8, 'win_selector__win_size': 1024}",0.7222222222222222,0.7333333333333333,0.7666666666666667,0.7111111111111111,0.6666666666666666,0.72,0.032508308529617336,166
67.56882700920104,15.611204983376483,0.008306026458740234,0.0015969929734447274,,1e-08,0.8,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.8, 'win_selector__win_size': 2048}",0.7111111111111111,0.7666666666666667,0.7666666666666667,0.6666666666666666,0.6444444444444445,0.711111111111111,0.05018484351393875,180
58.3737235546112,7.029460259576827,0.007984638214111328,0.0016816186977853666,,1e-08,0.8,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.8, 'win_selector__win_size': 4096}",0.7666666666666667,0.7,0.7222222222222222,0.6888888888888889,0.6333333333333333,0.7022222222222223,0.04354648431614541,190
51.68188004493713,0.89310847363039,0.006926393508911133,0.00048081331909192966,,1e-08,0.8,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.8, 'win_selector__win_size': 8192}",0.7,0.6666666666666666,0.7111111111111111,0.7111111111111111,0.6333333333333333,0.6844444444444445,0.030307070437746365,226
56.811310863494874,4.19438440043658,0.016216611862182616,0.005591579018875032,,1e-08,0.8,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7222222222222222,0.6444444444444445,0.7444444444444445,0.6888888888888889,0.6333333333333333,0.6866666666666666,0.042975732457363816,221
67.31105880737304,6.792327544453236,0.007434654235839844,0.00014550593491657377,,1e-08,0.9,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.9, 'win_selector__win_size': 1024}",0.7555555555555555,0.7555555555555555,0.7222222222222222,0.7444444444444445,0.7333333333333333,0.7422222222222222,0.012957670877434005,126
79.32890110015869,17.594033799932184,0.013145732879638671,0.005343500718977086,,1e-08,0.9,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.9, 'win_selector__win_size': 2048}",0.7777777777777778,0.7333333333333333,0.7555555555555555,0.7,0.7111111111111111,0.7355555555555556,0.028458329944146005,148
83.47095308303832,19.29253505393058,0.008974075317382812,0.0019636408629118904,,1e-08,0.9,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.9, 'win_selector__win_size': 4096}",0.7555555555555555,0.7444444444444445,0.7222222222222222,0.6666666666666666,0.7,0.7177777777777777,0.03189488909868295,171
77.96190128326415,20.71029311263699,0.008512496948242188,0.0017705708654230377,,1e-08,0.9,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.9, 'win_selector__win_size': 8192}",0.7333333333333333,0.6888888888888889,0.6777777777777778,0.7111111111111111,0.7,0.7022222222222222,0.019116278371205817,193
67.44189729690552,0.9166974548366413,0.013757848739624023,0.0004997666674918252,,1e-08,0.9,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7555555555555555,0.7444444444444445,0.7222222222222222,0.7444444444444445,0.7111111111111111,0.7355555555555556,0.016329931618554516,148
109.17063484191894,16.089953319581866,0.009717369079589843,0.0018847234490303832,,1e-08,0.99,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 1024}",0.7888888888888889,0.7666666666666667,0.7777777777777778,0.7555555555555555,0.7222222222222222,0.7622222222222222,0.022879178091082225,75
114.4009253025055,30.90118675413367,0.008961868286132813,0.0023773198514525844,,1e-08,0.99,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 2048}",0.8222222222222222,0.8,0.7888888888888889,0.7555555555555555,0.7777777777777778,0.7888888888888889,0.022222222222222223,22
100.36038455963134,1.5465611327187279,0.007981538772583008,0.00025073896055566135,,1e-08,0.99,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 4096}",0.8111111111111111,0.7555555555555555,0.8,0.7777777777777778,0.7555555555555555,0.78,0.022662308949301286,38
119.49148707389831,30.194457566239397,0.008628177642822265,0.001840340285881747,,1e-08,0.99,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 8192}",0.8,0.7555555555555555,0.7444444444444445,0.7444444444444445,0.7444444444444445,0.7577777777777778,0.02154524381073925,90
134.0346580505371,6.070784851474021,0.01764373779296875,0.004034112430306621,,1e-08,0.99,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8222222222222222,0.8333333333333334,0.7888888888888889,0.7666666666666667,0.7666666666666667,0.7955555555555555,0.027755546659548422,13
43.77306871414184,2.333902869959309,0.006529951095581054,0.0009277099152057296,,1e-16,20,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 20, 'win_selector__win_size': 1024}",0.7111111111111111,0.7111111111111111,0.7444444444444445,0.7,0.6555555555555556,0.7044444444444445,0.02863133050383362,186
52.098266410827634,12.04924811675446,0.007160091400146484,0.002011045248405169,,1e-16,20,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 20, 'win_selector__win_size': 2048}",0.7333333333333333,0.6777777777777778,0.7222222222222222,0.7333333333333333,0.6333333333333333,0.7,0.03912625969257556,196
49.02119283676147,13.092860756058858,0.007423019409179688,0.002590459765776909,,1e-16,20,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 20, 'win_selector__win_size': 4096}",0.7222222222222222,0.6777777777777778,0.6555555555555556,0.7333333333333333,0.6222222222222222,0.6822222222222222,0.04133572275052948,231
50.13416576385498,9.05121415410266,0.006354713439941406,0.0009646208473804228,,1e-16,20,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 20, 'win_selector__win_size': 8192}",0.7222222222222222,0.6444444444444445,0.6,0.6666666666666666,0.5555555555555556,0.6377777777777778,0.056916659888291976,280
42.70435199737549,0.30407934440417694,0.011330604553222656,0.0012896968700642983,,1e-16,20,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 20, 'win_selector__win_size': 'all'}",0.7555555555555555,0.6555555555555556,0.7,0.7,0.6111111111111112,0.6844444444444444,0.04848316495393648,228
52.12604918479919,0.9416292159814283,0.007087039947509766,6.163448144245013e-05,,1e-16,0.8,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.8, 'win_selector__win_size': 1024}",0.7222222222222222,0.7333333333333333,0.7666666666666667,0.7111111111111111,0.6666666666666666,0.72,0.032508308529617336,166
52.360815095901486,2.3864221899886733,0.0074733257293701175,0.002194992910401636,,1e-16,0.8,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.8, 'win_selector__win_size': 2048}",0.7111111111111111,0.7666666666666667,0.7666666666666667,0.6666666666666666,0.6444444444444445,0.711111111111111,0.05018484351393875,180
55.46895809173584,4.144997285937818,0.006624031066894531,0.0010462232288117438,,1e-16,0.8,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.8, 'win_selector__win_size': 4096}",0.7666666666666667,0.7,0.7222222222222222,0.6888888888888889,0.6333333333333333,0.7022222222222223,0.04354648431614541,190
54.02635884284973,4.82795685363699,0.006994295120239258,0.0012500460620020592,,1e-16,0.8,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.8, 'win_selector__win_size': 8192}",0.7,0.6666666666666666,0.7111111111111111,0.7111111111111111,0.6333333333333333,0.6844444444444445,0.030307070437746365,226
76.2092836856842,18.584159563642643,0.018497753143310546,0.005404418792664536,,1e-16,0.8,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7222222222222222,0.6444444444444445,0.7444444444444445,0.6888888888888889,0.6333333333333333,0.6866666666666666,0.042975732457363816,221
73.3535765171051,17.974600643866115,0.007443475723266602,0.00020521818223796746,,1e-16,0.9,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.9, 'win_selector__win_size': 1024}",0.7555555555555555,0.7555555555555555,0.7222222222222222,0.7444444444444445,0.7333333333333333,0.7422222222222222,0.012957670877434005,126
67.23928594589233,9.554481518098466,0.007383966445922851,0.00017102265739519487,,1e-16,0.9,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.9, 'win_selector__win_size': 2048}",0.7777777777777778,0.7333333333333333,0.7555555555555555,0.7,0.7111111111111111,0.7355555555555556,0.028458329944146005,148
64.54908618927001,4.668303080585144,0.007452535629272461,0.0001342028003196772,,1e-16,0.9,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.9, 'win_selector__win_size': 4096}",0.7555555555555555,0.7444444444444445,0.7222222222222222,0.6666666666666666,0.7,0.7177777777777777,0.03189488909868295,171
66.03951115608216,7.353609302368636,0.007769584655761719,0.0006055685477100874,,1e-16,0.9,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.9, 'win_selector__win_size': 8192}",0.7333333333333333,0.6888888888888889,0.6777777777777778,0.7111111111111111,0.7,0.7022222222222222,0.019116278371205817,193
77.65862607955933,12.66091593343306,0.01668233871459961,0.0037364738196192927,,1e-16,0.9,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7555555555555555,0.7444444444444445,0.7222222222222222,0.7444444444444445,0.7111111111111111,0.7355555555555556,0.016329931618554516,148
104.53386387825012,8.812671323912008,0.00973496437072754,0.0020287227041313025,,1e-16,0.99,1024,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.99, 'win_selector__win_size': 1024}",0.7888888888888889,0.7666666666666667,0.7777777777777778,0.7555555555555555,0.7222222222222222,0.7622222222222222,0.022879178091082225,75
110.0627613067627,9.685720812382213,0.008682012557983398,0.0017271129746426785,,1e-16,0.99,2048,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.99, 'win_selector__win_size': 2048}",0.8222222222222222,0.8,0.7888888888888889,0.7555555555555555,0.7777777777777778,0.7888888888888889,0.022222222222222223,22
98.84415926933289,0.834036092188508,0.007639122009277344,0.00010275883906864645,,1e-16,0.99,4096,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.99, 'win_selector__win_size': 4096}",0.8111111111111111,0.7555555555555555,0.8,0.7777777777777778,0.7555555555555555,0.78,0.022662308949301286,38
100.84763979911804,4.046064780978005,0.007654571533203125,0.00013986436142590563,,1e-16,0.99,8192,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.99, 'win_selector__win_size': 8192}",0.8,0.7555555555555555,0.7444444444444445,0.7444444444444445,0.7444444444444445,0.7577777777777778,0.02154524381073925,90
175.17091836929322,32.42294631771059,0.022017908096313477,0.006324499166450211,,1e-16,0.99,all,,"{'logreg__regularization': None, 'logreg__tol': 1e-16, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8222222222222222,0.8333333333333334,0.7888888888888889,0.7666666666666667,0.7666666666666667,0.7955555555555555,0.027755546659548422,13
0.3763265609741211,0.09551750381493901,0.00535893440246582,0.0014278808247340674,l2,0.0001,20,1024,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 20, 'win_selector__win_size': 1024}",0.7555555555555555,0.6777777777777778,0.7222222222222222,0.7666666666666667,0.6555555555555556,0.7155555555555555,0.043090487621478483,175
0.37442541122436523,0.09661602942338056,0.0053081512451171875,0.0013997584870685713,l2,0.0001,20,2048,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 20, 'win_selector__win_size': 2048}",0.7,0.6111111111111112,0.7222222222222222,0.7111111111111111,0.6222222222222222,0.6733333333333333,0.04693047129320637,255
0.37584786415100097,0.10049660396153325,0.0053118705749511715,0.0014048355042012581,l2,0.0001,20,4096,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 20, 'win_selector__win_size': 4096}",0.7222222222222222,0.6666666666666666,0.6888888888888889,0.7555555555555555,0.6111111111111112,0.6888888888888889,0.04919098582484144,212
0.37270174026489256,0.10111256407280442,0.0053313255310058595,0.0014063889611435495,l2,0.0001,20,8192,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 20, 'win_selector__win_size': 8192}",0.7333333333333333,0.6,0.6444444444444445,0.6333333333333333,0.5444444444444444,0.6311111111111111,0.06182412330330469,291
0.3254078388214111,0.08637820146175869,0.011731863021850586,0.003921764411021191,l2,0.0001,20,all,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 20, 'win_selector__win_size': 'all'}",0.7555555555555555,0.6222222222222222,0.7,0.7,0.6222222222222222,0.6799999999999999,0.05135208892573929,240
0.86680908203125,0.2126464700924247,0.006922149658203125,0.00179312471081019,l2,0.0001,0.8,1024,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.8, 'win_selector__win_size': 1024}",0.8111111111111111,0.7333333333333333,0.8,0.7777777777777778,0.7111111111111111,0.7666666666666666,0.038490017945975064,67
0.7695659160614013,0.20667178463836428,0.006251668930053711,0.0017605722806032943,l2,0.0001,0.8,2048,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.8, 'win_selector__win_size': 2048}",0.8111111111111111,0.7222222222222222,0.8111111111111111,0.7444444444444445,0.6777777777777778,0.7533333333333333,0.051830683509736,100
0.6902161598205566,0.17640893578281616,0.005418968200683594,0.0013623030517093604,l2,0.0001,0.8,4096,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.8, 'win_selector__win_size': 4096}",0.8111111111111111,0.7222222222222222,0.7888888888888889,0.7666666666666667,0.6888888888888889,0.7555555555555555,0.04444444444444445,95
0.8642294406890869,0.23035428851193301,0.006941032409667969,0.0017699839376701942,l2,0.0001,0.8,8192,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.8, 'win_selector__win_size': 8192}",0.7777777777777778,0.6888888888888889,0.7555555555555555,0.7222222222222222,0.6222222222222222,0.7133333333333334,0.05461424767753114,176
1.392157220840454,0.36739012524089776,0.014248132705688477,0.003962933920629886,l2,0.0001,0.8,all,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.8111111111111111,0.7222222222222222,0.7777777777777778,0.7111111111111111,0.7,0.7444444444444445,0.042745297914825224,124
0.8947995185852051,0.27608546874049783,0.0067100048065185545,0.0036073200143359263,l2,0.0001,0.9,1024,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.9, 'win_selector__win_size': 1024}",0.8333333333333334,0.7777777777777778,0.7777777777777778,0.8,0.7333333333333333,0.7844444444444445,0.03265986323710907,29
1.1356278896331786,0.30032758878331806,0.007138824462890625,0.0018371126092139494,l2,0.0001,0.9,2048,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.9, 'win_selector__win_size': 2048}",0.8111111111111111,0.7555555555555555,0.8,0.7666666666666667,0.6777777777777778,0.7622222222222221,0.04693047129320639,77
1.033588457107544,0.3154316571627189,0.006439685821533203,0.00184729394046459,l2,0.0001,0.9,4096,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.9, 'win_selector__win_size': 4096}",0.8444444444444444,0.7666666666666667,0.7888888888888889,0.8,0.7,0.78,0.04734950167258339,38
0.9834900379180909,0.25071780533488425,0.005696773529052734,0.0014024465580513394,l2,0.0001,0.9,8192,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.9, 'win_selector__win_size': 8192}",0.8444444444444444,0.7333333333333333,0.7777777777777778,0.7777777777777778,0.6888888888888889,0.7644444444444444,0.05183068350973601,70
1.5910070419311524,0.44658536661690346,0.014973211288452148,0.0040476897815256326,l2,0.0001,0.9,all,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.8444444444444444,0.8,0.7888888888888889,0.7888888888888889,0.7111111111111111,0.7866666666666666,0.04297573245736381,26
1.6007919311523438,0.4504114861695417,0.0069887638092041016,0.0018315621259020387,l2,0.0001,0.99,1024,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 1024}",0.8666666666666667,0.7777777777777778,0.8,0.8,0.7444444444444445,0.7977777777777778,0.04000000000000001,12
1.7025385856628419,0.5331681184902731,0.007595157623291016,0.0018077951728522812,l2,0.0001,0.99,2048,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 2048}",0.8333333333333334,0.7666666666666667,0.8444444444444444,0.7777777777777778,0.7333333333333333,0.7911111111111111,0.04181086160494841,16
1.5723286628723145,0.4434669627295822,0.006223821640014648,0.0015797587675928128,l2,0.0001,0.99,4096,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 4096}",0.8444444444444444,0.8,0.7888888888888889,0.8,0.7222222222222222,0.7911111111111111,0.03937787810370968,16
1.7190093517303466,0.5311116981247124,0.007752895355224609,0.003070559167502854,l2,0.0001,0.99,8192,0.01,"{'logreg__lam': 0.01, 'logreg__regularization': 'l2', 'logreg__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 8192}",0.8222222222222222,0.7555555555555555,0.8,0.7777777777777778,0.7111111111111111,0.7733333333333333,0.03823255674241167,52
