mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__lam,param_classifier__regularization,param_classifier__tol,param_pca__n_components,param_win_selector__win_size,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate,param_classifier__loss,param_classifier__C,param_classifier__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11.160764455795288,0.7067457943530058,0.07008476257324218,0.008763304625384521,SoftmaxRegression(),0.1,l2,1e-08,0.99,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 0.1, 'classifier__regularization': 'l2', 'classifier__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8555555555555555,0.8333333333333334,0.8111111111111111,0.8111111111111111,0.7666666666666667,0.8155555555555555,0.02948110924760353,1
5.339460611343384,0.5268551931048145,0.0446772575378418,0.014084559434950922,SoftmaxRegression(),0.05,l2,0.0001,0.8,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 0.05, 'classifier__regularization': 'l2', 'classifier__tol': 0.0001, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.8333333333333334,0.7111111111111111,0.7888888888888889,0.7777777777777778,0.6777777777777778,0.7577777777777778,0.055954125831174095,26
5.736684131622314,0.8313758590252489,0.05668787956237793,0.011475780142705122,SoftmaxRegression(),0.05,l2,0.0001,0.9,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 0.05, 'classifier__regularization': 'l2', 'classifier__tol': 0.0001, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.8444444444444444,0.7888888888888889,0.8111111111111111,0.8,0.7222222222222222,0.7933333333333333,0.04012326685615065,12
8.158609437942506,0.18061821423091254,0.06818222999572754,0.003262852723841524,SoftmaxRegression(),0.05,l2,0.0001,0.99,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 0.05, 'classifier__regularization': 'l2', 'classifier__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8555555555555555,0.8111111111111111,0.8111111111111111,0.8111111111111111,0.7666666666666667,0.8111111111111111,0.02810913475705223,3
6.782965612411499,0.6340595221675267,0.04903059005737305,0.013126534965150559,SoftmaxRegression(),0.05,l2,1e-08,0.8,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 0.05, 'classifier__regularization': 'l2', 'classifier__tol': 1e-08, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.8111111111111111,0.7222222222222222,0.7888888888888889,0.7333333333333333,0.6888888888888889,0.7488888888888889,0.044776537065799746,33
7.96538519859314,0.7001316530604842,0.053650283813476564,0.013461755805454709,SoftmaxRegression(),0.05,l2,1e-08,0.9,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 0.05, 'classifier__regularization': 'l2', 'classifier__tol': 1e-08, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.8444444444444444,0.8,0.7888888888888889,0.7777777777777778,0.7111111111111111,0.7844444444444444,0.04309048762147847,19
11.086116123199464,0.6332277725074137,0.059952497482299805,0.008628199214125564,SoftmaxRegression(),0.05,l2,1e-08,0.99,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 0.05, 'classifier__regularization': 'l2', 'classifier__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8666666666666667,0.8222222222222222,0.8111111111111111,0.8,0.7666666666666667,0.8133333333333332,0.03250830852961731,2
4.7179628849029545,0.10333441059624066,0.0438720703125,0.006239309228765253,SoftmaxRegression(),1,l2,0.0001,0.8,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 1, 'classifier__regularization': 'l2', 'classifier__tol': 0.0001, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7777777777777778,0.7,0.7444444444444445,0.7222222222222222,0.6777777777777778,0.7244444444444446,0.03471222078180736,45
4.564227342605591,0.3100729206011047,0.06013813018798828,0.007578064297411632,SoftmaxRegression(),1,l2,0.0001,0.9,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 1, 'classifier__regularization': 'l2', 'classifier__tol': 0.0001, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7888888888888889,0.7222222222222222,0.7666666666666667,0.7222222222222222,0.7,0.74,0.03265986323710905,39
4.791682863235474,0.40439404037265364,0.06111721992492676,0.007668033425720912,SoftmaxRegression(),1,l2,0.0001,0.99,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 1, 'classifier__regularization': 'l2', 'classifier__tol': 0.0001, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8,0.7444444444444445,0.7666666666666667,0.7333333333333333,0.7111111111111111,0.7511111111111112,0.030307070437746365,30
